code,name,sector,year,quarter,upload_date,disclosure_date,price_upload,price_closure,prediction,label
005930,삼성전자,정보기술,2024,Q2,2024-08-12,2024-08-14,74700.0,77200,up,down
005930,삼성전자,정보기술,2024,Q3,2024-11-13,2024-11-14,53000.0,49900,down,up
006260,LS,산업재,2016,Q1,,2016-05-11,,47850,,
006260,LS,산업재,2016,Q2,2016-08-11,2016-08-12,52600.0,54700,up,down
006260,LS,산업재,2016,Q3,2016-11-09,2016-11-14,52800.0,60800,down,down
006260,LS,산업재,2016,Q4,,2017-03-31,,64200,,
006260,LS,산업재,2017,Q1,2017-05-08,2017-05-15,67500.0,67600,down,down
006260,LS,산업재,2017,Q2,,2017-08-14,,83700,,
006260,LS,산업재,2017,Q3,,2017-11-14,,74500,,
006260,LS,산업재,2017,Q4,2018-03-30,2018-04-02,73600.0,71500,up,up
006260,LS,산업재,2018,Q1,2018-05-14,2018-05-15,82900.0,86700,down,down
006260,LS,산업재,2018,Q2,,2018-08-14,,70100,,
006260,LS,산업재,2018,Q3,2018-11-11,2018-11-14,55100.0,53800,down,up
006260,LS,산업재,2018,Q4,2019-03-27,2019-04-01,51700.0,54700,up,down
006260,LS,산업재,2019,Q1,2019-05-09,2019-05-15,47500.0,45900,down,up
006260,LS,산업재,2019,Q2,,2019-08-14,,41700,,
006260,LS,산업재,2019,Q3,2019-11-12,2019-11-14,49750.0,48300,down,up
006260,LS,산업재,2019,Q4,2020-03-23,2020-03-30,26800.0,28600,down,down
006260,LS,산업재,2020,Q1,2020-05-12,2020-05-15,35900.0,34250,down,up
006260,LS,산업재,2020,Q2,2020-08-12,2020-08-14,42900.0,42400,down,up
006260,LS,산업재,2020,Q3,,2020-11-16,,58400,,
006260,LS,산업재,2020,Q4,2021-03-17,2021-03-19,67400.0,63700,down,up
006260,LS,산업재,2021,Q1,2021-05-11,2021-05-17,74300.0,71000,up,up
006260,LS,산업재,2021,Q2,2021-08-20,2021-08-17,65300.0,66900,down,down
006260,LS,산업재,2021,Q3,,2021-11-15,,59200,,
006260,LS,산업재,2021,Q4,,2022-03-21,,51300,,
006260,LS,산업재,2022,Q1,2022-05-11,2022-05-16,58400.0,59400,up,down
006260,LS,산업재,2022,Q2,2022-08-12,2022-08-16,62300.0,62300,down,down
006260,LS,산업재,2022,Q3,2022-11-09,2022-11-14,67600.0,68200,down,down
006260,LS,산업재,2022,Q4,2023-03-16,2023-03-21,71900.0,72300,up,down
006260,LS,산업재,2023,Q1,2023-05-08,2023-05-15,91800.0,92600,up,down
006260,LS,산업재,2023,Q2,2023-08-07,2023-08-14,112600.0,120100,up,down
006260,LS,산업재,2023,Q3,2023-11-09,2023-11-14,79100.0,78800,up,up
006260,LS,산업재,2023,Q4,2024-03-15,2024-03-20,101300.0,105100,up,down
006260,LS,산업재,2024,Q1,2024-05-13,2024-05-16,145000.0,161500,up,down
006260,LS,산업재,2024,Q2,2024-08-13,2024-08-14,109000.0,114000,up,down
006260,LS,산업재,2024,Q3,2024-11-10,2024-11-14,115500.0,97600,up,up
006400,삼성SDI,정보기술,2016,Q1,2016-05-12,2016-05-16,109162.0,105246,up,up
006400,삼성SDI,정보기술,2016,Q2,2016-08-15,2016-08-16,116994.0,113078,down,up
006400,삼성SDI,정보기술,2016,Q3,2016-11-07,2016-11-14,91735.0,90266,down,up
006400,삼성SDI,정보기술,2016,Q4,2017-03-27,2017-03-31,132658.0,135106,up,down
006400,삼성SDI,정보기술,2017,Q1,2017-05-12,2017-05-15,146854.0,150771,up,down
006400,삼성SDI,정보기술,2017,Q2,2017-08-10,2017-08-14,166925.0,172799,down,down
006400,삼성SDI,정보기술,2017,Q3,2017-11-06,2017-11-14,215387.0,209513,up,up
006400,삼성SDI,정보기술,2017,Q4,2018-03-29,2018-03-30,192869.0,188463,down,up
006400,삼성SDI,정보기술,2018,Q1,2018-05-14,2018-05-15,186995.0,191890,up,down
006400,삼성SDI,정보기술,2018,Q2,2018-08-13,2018-08-14,209023.0,210002,down,down
006400,삼성SDI,정보기술,2018,Q3,2018-11-12,2018-11-14,211960.0,212939,down,down
006400,삼성SDI,정보기술,2018,Q4,2019-03-22,2019-03-29,213429.0,210002,up,up
006400,삼성SDI,정보기술,2019,Q1,2019-05-14,2019-05-15,214408.0,216366,up,down
006400,삼성SDI,정보기술,2019,Q2,2019-08-07,2019-08-14,231051.0,250142,up,down
006400,삼성SDI,정보기술,2019,Q3,2019-11-12,2019-11-14,229093.0,231541,down,down
006400,삼성SDI,정보기술,2019,Q4,2020-03-26,2020-03-30,252101.0,239373,down,up
006400,삼성SDI,정보기술,2020,Q1,2020-05-14,2020-05-15,303010.0,296157,up,up
006400,삼성SDI,정보기술,2020,Q2,2020-08-12,2020-08-14,462593.0,434690,up,up
006400,삼성SDI,정보기술,2020,Q3,2020-11-13,2020-11-16,504202.0,475320,up,up
006400,삼성SDI,정보기술,2020,Q4,2021-03-03,2021-03-09,669658.0,622665,up,up
006400,삼성SDI,정보기술,2021,Q1,2021-05-13,2021-05-17,619728.0,609937,down,up
006400,삼성SDI,정보기술,2021,Q2,2021-08-11,2021-08-17,783226.0,777352,up,up
006400,삼성SDI,정보기술,2021,Q3,2021-11-12,2021-11-15,737211.0,738191,up,down
006400,삼성SDI,정보기술,2021,Q4,2022-03-04,2022-03-08,539447.0,486579,up,up
006400,삼성SDI,정보기술,2022,Q1,2022-05-12,2022-05-16,571755.0,574692,up,down
006400,삼성SDI,정보기술,2022,Q2,2022-08-11,2022-08-16,599168.0,618748,up,down
006400,삼성SDI,정보기술,2022,Q3,2022-11-10,2022-11-14,722526.0,743086,up,down
006400,삼성SDI,정보기술,2022,Q4,2023-03-06,2023-03-07,715673.0,776373,up,down
006400,삼성SDI,정보기술,2023,Q1,2023-05-14,2023-05-15,651057.0,659868,up,down
006400,삼성SDI,정보기술,2023,Q2,2023-08-10,2023-08-14,620707.0,597210,up,up
006400,삼성SDI,정보기술,2023,Q3,2023-11-10,2023-11-14,430285.0,425879,up,up
006400,삼성SDI,정보기술,2023,Q4,2024-03-08,2024-03-12,403361.0,449865,up,down
006400,삼성SDI,정보기술,2024,Q1,2024-05-14,2024-05-16,423921.0,432243,up,down
006400,삼성SDI,정보기술,2024,Q2,2024-08-12,2024-08-14,303500.0,316717,up,down
006400,삼성SDI,정보기술,2024,Q3,2024-11-10,2024-11-14,278534.0,258954,up,up
008060,대덕전자,정보기술,2016,Q1,,2016-05-16,,7526,,
008060,대덕전자,정보기술,2016,Q2,,2016-08-16,,7959,,
008060,대덕전자,정보기술,2016,Q3,,2016-11-14,,7878,,
008060,대덕전자,정보기술,2016,Q4,,2017-03-31,,9627,,
008060,대덕전자,정보기술,2017,Q1,,2017-05-15,,9526,,
008060,대덕전자,정보기술,2017,Q2,,2017-08-14,,11857,,
008060,대덕전자,정보기술,2017,Q3,,2017-11-14,,10601,,
008060,대덕전자,정보기술,2017,Q4,,2018-04-02,,8391,,
008060,대덕전자,정보기술,2018,Q1,,2018-05-15,,8471,,
008060,대덕전자,정보기술,2018,Q2,2018-08-09,2018-08-14,8773.0,8371,up,up
008060,대덕전자,정보기술,2018,Q3,2018-11-12,2018-11-14,8762.0,8742,up,up
008060,대덕전자,정보기술,2018,Q4,2019-03-25,2019-04-01,9798.0,9677,down,up
008060,대덕전자,정보기술,2019,Q1,2019-05-08,2019-05-15,10652.0,10451,up,up
008060,대덕전자,정보기술,2019,Q2,,2019-08-14,,9767,,
008060,대덕전자,정보기술,2019,Q3,2019-11-07,2019-11-14,10501.0,10652,up,down
008060,대덕전자,정보기술,2019,Q4,2020-03-22,2020-03-30,6793.0,6994,down,down
008060,대덕,정보기술,2020,Q1,,2020-05-15,,8250,,
008060,대덕,정보기술,2020,Q2,2020-08-11,2020-08-14,6620.0,6960,down,down
008060,대덕,정보기술,2020,Q3,2020-11-10,2020-11-16,6410.0,6490,down,down
008060,대덕,정보기술,2020,Q4,2021-03-15,2021-03-18,6740.0,6800,down,down
008060,대덕,정보기술,2021,Q1,2021-05-11,2021-05-17,7470.0,7110,up,up
008060,대덕,정보기술,2021,Q2,2021-08-11,2021-08-17,7720.0,7160,down,up
008060,대덕,정보기술,2021,Q3,2021-11-09,2021-11-12,7680.0,7890,up,down
008060,대덕,정보기술,2021,Q4,,2022-03-17,,7430,,
008060,대덕,정보기술,2022,Q1,,2022-05-16,,7650,,
008060,대덕,정보기술,2022,Q2,2022-08-13,2022-08-16,6720.0,6690,up,up
008060,대덕,정보기술,2022,Q3,2022-11-06,2022-11-14,6150.0,6350,up,down
008060,대덕,정보기술,2022,Q4,,2023-03-16,,6580,,
008060,대덕,정보기술,2023,Q1,,2023-05-15,,6410,,
008060,대덕,정보기술,2023,Q2,,2023-08-14,,6550,,
008060,대덕,정보기술,2023,Q3,2023-11-09,2023-11-14,6270.0,6290,up,down
008060,대덕,정보기술,2023,Q4,,2024-03-21,,6690,,
008060,대덕,정보기술,2024,Q1,,2024-05-14,,6310,,
008060,대덕,정보기술,2024,Q2,,2024-08-14,,6230,,
008060,대덕,정보기술,2024,Q3,2024-11-13,2024-11-14,6430.0,6450,up,down
009150,삼성전기,정보기술,2016,Q1,2016-05-09,2016-05-16,50500.0,51500,up,down
009150,삼성전기,정보기술,2016,Q2,2016-11-07,2016-08-16,45600.0,57600,down,down
009150,삼성전기,정보기술,2016,Q3,,2016-11-14,,46800,,
009150,삼성전기,정보기술,2016,Q4,2017-03-30,2017-03-31,69000.0,69500,up,down
009150,삼성전기,정보기술,2017,Q1,2017-05-10,2017-05-15,76500.0,76400,down,up
009150,삼성전기,정보기술,2017,Q2,2017-08-10,2017-08-14,92800.0,94800,up,down
009150,삼성전기,정보기술,2017,Q3,2017-11-09,2017-11-14,105000.0,100000,down,up
009150,삼성전기,정보기술,2017,Q4,2018-03-29,2018-04-02,104500.0,103000,down,up
009150,삼성전기,정보기술,2018,Q1,2018-05-10,2018-05-15,121500.0,125500,down,down
009150,삼성전기,정보기술,2018,Q2,2018-08-06,2018-08-14,158500.0,140000,up,up
009150,삼성전기,정보기술,2018,Q3,2018-11-12,2018-11-14,120000.0,112000,up,up
009150,삼성전기,정보기술,2018,Q4,2019-03-29,2019-04-01,102500.0,107500,up,down
009150,삼성전기,정보기술,2019,Q1,2019-05-08,2019-05-15,102000.0,101500,down,up
009150,삼성전기,정보기술,2019,Q2,2019-08-06,2019-08-14,91000.0,91800,up,down
009150,삼성전기,정보기술,2019,Q3,2019-11-08,2019-11-14,114000.0,111000,up,up
009150,삼성전기,정보기술,2019,Q4,2020-03-23,2020-03-30,96400.0,98300,up,down
009150,삼성전기,정보기술,2020,Q1,2020-05-10,2020-05-15,119000.0,119500,up,down
009150,삼성전기,정보기술,2020,Q2,2020-08-12,2020-08-14,139000.0,138000,up,up
009150,삼성전기,정보기술,2020,Q3,2020-11-10,2020-11-16,139500.0,154000,down,down
009150,삼성전기,정보기술,2020,Q4,2021-03-03,2021-03-09,201500.0,183000,up,up
009150,삼성전기,정보기술,2021,Q1,2021-05-15,2021-05-17,164500.0,164500,up,down
009150,삼성전기,정보기술,2021,Q2,2021-08-11,2021-08-17,186000.0,177000,down,up
009150,삼성전기,정보기술,2021,Q3,2021-11-14,2021-11-15,164500.0,169500,up,down
009150,삼성전기,정보기술,2021,Q4,2022-02-28,2022-03-08,164500.0,156500,up,up
009150,삼성전기,정보기술,2022,Q1,2022-05-13,2022-05-16,155000.0,158000,up,down
009150,삼성전기,정보기술,2022,Q2,2022-08-11,2022-08-16,131500.0,138000,up,down
009150,삼성전기,정보기술,2022,Q3,2022-11-11,2022-11-14,136500.0,140000,up,down
009150,삼성전기,정보기술,2022,Q4,2023-03-06,2023-03-07,146900.0,151400,up,down
009150,삼성전기,정보기술,2023,Q1,2023-05-09,2023-05-15,140000.0,135400,up,up
009150,삼성전기,정보기술,2023,Q2,2023-08-08,2023-08-14,149800.0,147900,up,up
009150,삼성전기,정보기술,2023,Q3,2023-11-07,2023-11-14,139400.0,134400,down,up
009150,삼성전기,정보기술,2023,Q4,2024-03-04,2024-03-12,140000.0,135900,up,up
009150,삼성전기,정보기술,2024,Q1,2024-05-10,2024-05-16,154600.0,154200,up,up
009150,삼성전기,정보기술,2024,Q2,2024-08-09,2024-08-14,143300.0,142200,up,up
009150,삼성전기,정보기술,2024,Q3,2024-11-11,2024-11-14,116800.0,106400,up,up
010120,LS산전,산업재,2016,Q1,,2016-05-16,,49900,,
010120,LS산전,산업재,2016,Q2,2016-08-07,2016-08-12,43350.0,44900,up,down
010120,LS산전,산업재,2016,Q3,2016-11-10,2016-11-14,38450.0,41150,up,down
010120,LS산전,산업재,2016,Q4,2017-03-29,2017-03-31,47550.0,47250,up,up
010120,LS산전,산업재,2017,Q1,2017-05-14,2017-05-15,53700.0,54000,up,down
010120,LS산전,산업재,2017,Q2,,2017-08-11,,58800,,
010120,LS산전,산업재,2017,Q3,,2017-11-14,,61000,,
010120,LS산전,산업재,2017,Q4,2018-03-27,2018-03-30,61700.0,61400,up,up
010120,LS산전,산업재,2018,Q1,,2018-05-15,,80000,,
010120,LS산전,산업재,2018,Q2,2018-08-07,2018-08-14,71200.0,70800,up,up
010120,LS산전,산업재,2018,Q3,2018-11-08,2018-11-14,48650.0,48650,up,down
010120,LS산전,산업재,2018,Q4,,2019-04-01,,48650,,
010120,LS산전,산업재,2019,Q1,2019-05-14,2019-05-15,45250.0,46000,up,down
010120,LS산전,산업재,2019,Q2,,2019-08-14,,44450,,
010120,LS산전,산업재,2019,Q3,2019-11-07,2019-11-14,50300.0,50100,up,up
010120,LS일렉트릭,산업재,2019,Q4,2020-03-29,2020-03-30,31800.0,32750,up,down
010120,LS일렉트릭,산업재,2020,Q1,,2020-05-15,,38250,,
010120,LS일렉트릭,산업재,2020,Q2,2020-08-13,2020-08-14,55900.0,55300,up,up
010120,LS일렉트릭,산업재,2020,Q3,2020-11-09,2020-11-16,51400.0,53800,down,down
010120,LS일렉트릭,산업재,2020,Q4,2021-03-14,2021-03-19,59700.0,59500,up,up
010120,LS일렉트릭,산업재,2021,Q1,2021-05-16,2021-05-17,55200.0,54800,up,up
010120,LS일렉트릭,산업재,2021,Q2,,2021-08-17,,62800,,
010120,LS일렉트릭,산업재,2021,Q3,2021-11-12,2021-11-15,59300.0,59900,up,down
010120,LS일렉트릭,산업재,2021,Q4,2022-03-17,2022-03-18,46050.0,46550,up,down
010120,LS일렉트릭,산업재,2022,Q1,,2022-05-16,,48850,,
010120,LS일렉트릭,산업재,2022,Q2,2022-08-12,2022-08-16,58700.0,58000,up,up
010120,LS일렉트릭,산업재,2022,Q3,2022-11-08,2022-11-14,54400.0,53500,up,up
010120,LS일렉트릭,산업재,2022,Q4,2023-03-17,2023-03-20,55300.0,56000,up,down
010120,LS일렉트릭,산업재,2023,Q1,2023-05-10,2023-05-15,64100.0,64100,up,down
010120,LS일렉트릭,산업재,2023,Q2,2023-08-09,2023-08-14,102200.0,102500,up,down
010120,LS일렉트릭,산업재,2023,Q3,2023-11-20,2023-11-14,69600.0,65800,down,up
010120,LS일렉트릭,산업재,2023,Q4,2024-03-06,2024-03-13,77800.0,85300,up,down
010120,LS일렉트릭,산업재,2024,Q1,2024-05-09,2024-05-14,164900.0,170500,up,down
010120,LS일렉트릭,산업재,2024,Q2,2024-08-08,2024-08-14,170700.0,175900,up,down
010120,LS일렉트릭,산업재,2024,Q3,2024-11-13,2024-11-14,152900.0,145300,down,up
011070,LG이노텍,정보기술,2016,Q1,2016-05-13,2016-05-16,72300.0,74800,up,down
011070,LG이노텍,정보기술,2016,Q2,2016-08-09,2016-08-16,93300.0,88200,up,up
011070,LG이노텍,정보기술,2016,Q3,2016-11-09,2016-11-14,79100.0,77500,up,up
011070,LG이노텍,정보기술,2016,Q4,2017-03-29,2017-03-31,138500.0,136500,down,up
011070,LG이노텍,정보기술,2017,Q1,2017-05-12,2017-05-15,135500.0,133000,up,up
011070,LG이노텍,정보기술,2017,Q2,2017-08-08,2017-08-14,160500.0,165000,up,down
011070,LG이노텍,정보기술,2017,Q3,2017-11-13,2017-11-14,171000.0,166500,down,up
011070,LG이노텍,정보기술,2017,Q4,2018-03-27,2018-04-02,120000.0,123500,up,down
011070,LG이노텍,정보기술,2018,Q1,2018-05-09,2018-05-15,130500.0,129000,up,up
011070,LG이노텍,정보기술,2018,Q2,2018-08-07,2018-08-14,157500.0,146000,down,up
011070,LG이노텍,정보기술,2018,Q3,2018-11-06,2018-11-14,126000.0,100000,down,up
011070,LG이노텍,정보기술,2018,Q4,2019-03-29,2019-04-01,112500.0,117500,down,down
011070,LG이노텍,정보기술,2019,Q1,2019-05-09,2019-05-15,116000.0,113000,down,up
011070,LG이노텍,정보기술,2019,Q2,2019-08-12,2019-08-14,98200.0,104500,up,down
011070,LG이노텍,정보기술,2019,Q3,2019-11-11,2019-11-14,122500.0,120000,down,up
011070,LG이노텍,정보기술,2019,Q4,2020-03-24,2020-03-30,91300.0,114000,up,down
011070,LG이노텍,정보기술,2020,Q1,2020-05-11,2020-05-15,137500.0,146000,up,down
011070,LG이노텍,정보기술,2020,Q2,2020-08-10,2020-08-12,165000.0,161500,down,up
011070,LG이노텍,정보기술,2020,Q3,2020-11-11,2020-11-16,152000.0,157500,up,down
011070,LG이노텍,정보기술,2020,Q4,2021-02-19,2021-02-26,212000.0,199000,up,up
011070,LG이노텍,정보기술,2021,Q1,2021-05-10,2021-05-17,201000.0,192500,up,up
011070,LG이노텍,정보기술,2021,Q2,,2021-08-17,,204000,,
011070,LG이노텍,정보기술,2021,Q3,2021-11-15,2021-11-15,242000.0,257000,up,down
011070,LG이노텍,정보기술,2021,Q4,2022-02-18,2022-02-23,325000.0,335000,up,down
011070,LG이노텍,정보기술,2022,Q1,2022-05-11,2022-05-16,338500.0,340000,up,down
011070,LG이노텍,정보기술,2022,Q2,2022-08-09,2022-08-16,349000.0,351000,up,down
011070,LG이노텍,정보기술,2022,Q3,2022-11-11,2022-11-14,287500.0,316000,up,down
011070,LG이노텍,정보기술,2022,Q4,2023-02-16,2023-02-22,275500.0,286000,up,down
011070,LG이노텍,정보기술,2023,Q1,2023-05-08,2023-05-15,259500.0,278000,up,down
011070,LG이노텍,정보기술,2023,Q2,2023-08-04,2023-08-11,265500.0,267000,down,down
011070,LG이노텍,정보기술,2023,Q3,2023-11-06,2023-11-09,226500.0,239500,down,down
011070,LG이노텍,정보기술,2023,Q4,2024-02-22,2024-02-28,202000.0,205000,up,down
011070,LG이노텍,정보기술,2024,Q1,2024-05-13,2024-05-14,234000.0,242500,up,down
011070,LG이노텍,정보기술,2024,Q2,2024-08-09,2024-08-14,243000.0,250000,up,down
011070,LG이노텍,정보기술,2024,Q3,2024-11-07,2024-11-13,173000.0,165900,down,up
011200,현대상선,산업재,2016,Q1,2016-05-12,2016-05-16,11685.0,10168,down,up
011200,현대상선,산업재,2016,Q2,2016-08-10,2016-08-12,6378.0,6226,down,up
011200,현대상선,산업재,2016,Q3,2016-11-14,2016-11-14,7439.0,7225,down,up
011200,현대상선,산업재,2016,Q4,,2017-03-31,,7359,,
011200,현대상선,산업재,2017,Q1,,2017-05-15,,7894,,
011200,현대상선,산업재,2017,Q2,2017-08-06,2017-08-11,7136.0,6975,up,up
011200,현대상선,산업재,2017,Q3,2017-11-13,2017-11-14,6300.0,6130,down,up
011200,현대상선,산업재,2017,Q4,2018-03-30,2018-04-02,4365.0,4420,up,down
011200,현대상선,산업재,2018,Q1,2018-05-15,2018-05-15,6180.0,6440,up,down
011200,현대상선,산업재,2018,Q2,2018-08-10,2018-08-14,4805.0,4790,up,up
011200,현대상선,산업재,2018,Q3,2018-11-11,2018-11-14,4090.0,3950,down,up
011200,현대상선,산업재,2018,Q4,2019-03-25,2019-04-01,3650.0,3700,down,down
011200,현대상선,산업재,2019,Q1,,2019-05-15,,3620,,
011200,현대상선,산업재,2019,Q2,2019-08-13,2019-08-14,3220.0,3255,up,down
011200,현대상선,산업재,2019,Q3,2019-11-13,2019-11-14,3385.0,3365,down,up
011200,HMM,산업재,2019,Q4,,2020-03-30,,2805,,
011200,HMM,산업재,2020,Q1,2020-05-11,2020-05-15,3645.0,3735,up,down
011200,HMM,산업재,2020,Q2,2020-08-12,2020-08-14,6800.0,6410,up,up
011200,HMM,산업재,2020,Q3,2020-11-09,2020-11-13,10250.0,14400,down,down
011200,HMM,산업재,2020,Q4,2021-03-13,2021-03-18,21600.0,23600,down,down
011200,HMM,산업재,2021,Q1,2021-05-13,2021-05-14,47600.0,43700,up,up
011200,HMM,산업재,2021,Q2,2021-08-11,2021-08-13,38800.0,39150,down,down
011200,HMM,산업재,2021,Q3,2021-11-10,2021-11-12,26700.0,27300,up,down
011200,HMM,산업재,2021,Q4,2022-03-18,2022-03-21,32550.0,32600,up,down
011200,HMM,산업재,2022,Q1,2022-05-12,2022-05-13,29700.0,31100,up,down
011200,HMM,산업재,2022,Q2,,2022-08-10,,24950,,
011200,HMM,산업재,2022,Q3,2022-11-03,2022-11-09,19000.0,20500,up,down
011200,HMM,산업재,2022,Q4,2023-03-21,2023-03-23,20100.0,20150,down,down
011200,HMM,산업재,2023,Q1,2023-05-12,2023-05-15,19680.0,19180,up,up
011200,HMM,산업재,2023,Q2,2023-08-03,2023-08-10,17840.0,17680,up,up
011200,HMM,산업재,2023,Q3,2023-11-03,2023-11-10,14850.0,16550,up,down
011200,HMM,산업재,2023,Q4,2024-03-14,2024-03-20,16250.0,15700,down,up
011200,HMM,산업재,2024,Q1,2024-05-10,2024-05-14,17300.0,18010,up,down
011200,HMM,산업재,2024,Q2,2024-08-12,2024-08-13,17370.0,17500,up,down
011200,HMM,산업재,2024,Q3,2024-11-13,2024-11-13,16020.0,17020,down,down
018260,삼성에스디에스,정보기술,2016,Q1,2016-05-08,2016-05-16,172500.0,179500,down,down
018260,삼성에스디에스,정보기술,2016,Q2,2016-08-12,2016-08-16,172500.0,172500,down,down
018260,삼성에스디에스,정보기술,2016,Q3,,2016-11-14,,144000,,
018260,삼성에스디에스,정보기술,2016,Q4,2017-03-29,2017-03-31,135000.0,133500,down,up
018260,삼성에스디에스,정보기술,2017,Q1,2017-05-08,2017-05-15,142000.0,146000,down,down
018260,삼성에스디에스,정보기술,2017,Q2,2017-08-11,2017-08-14,176000.0,174500,up,up
018260,삼성에스디에스,정보기술,2017,Q3,2017-11-08,2017-11-14,206000.0,198000,down,up
018260,삼성에스디에스,정보기술,2017,Q4,2018-03-29,2018-04-02,245500.0,250500,down,down
018260,삼성에스디에스,정보기술,2018,Q1,2018-05-09,2018-05-15,208500.0,219500,down,down
018260,삼성에스디에스,정보기술,2018,Q2,2018-08-08,2018-08-14,214500.0,227000,up,down
018260,삼성에스디에스,정보기술,2018,Q3,2018-11-08,2018-11-14,188500.0,182500,up,up
018260,삼성에스디에스,정보기술,2018,Q4,2019-03-27,2019-04-01,231500.0,233000,up,down
018260,삼성에스디에스,정보기술,2019,Q1,2019-05-08,2019-05-15,211500.0,207000,up,up
018260,삼성에스디에스,정보기술,2019,Q2,2019-08-13,2019-08-14,200500.0,198500,up,up
018260,삼성에스디에스,정보기술,2019,Q3,2019-11-06,2019-11-14,202000.0,197000,up,up
018260,삼성에스디에스,정보기술,2019,Q4,2020-03-25,2020-03-30,146000.0,151500,up,down
018260,삼성에스디에스,정보기술,2020,Q1,2020-05-13,2020-05-15,176000.0,175000,down,up
018260,삼성에스디에스,정보기술,2020,Q2,2020-08-13,2020-08-14,172500.0,169000,up,up
018260,삼성에스디에스,정보기술,2020,Q3,2020-11-12,2020-11-16,177000.0,176500,up,up
018260,삼성에스디에스,정보기술,2020,Q4,2021-03-05,2021-03-09,189000.0,183500,up,up
018260,삼성에스디에스,정보기술,2021,Q1,2021-05-12,2021-05-17,180000.0,179500,up,up
018260,삼성에스디에스,정보기술,2021,Q2,2021-08-09,2021-08-17,187000.0,174500,up,up
018260,삼성에스디에스,정보기술,2021,Q3,2021-11-15,2021-11-15,154500.0,155000,down,down
018260,삼성에스디에스,정보기술,2021,Q4,2022-03-07,2022-03-08,140000.0,137000,down,up
018260,삼성에스디에스,정보기술,2022,Q1,2022-05-13,2022-05-16,140000.0,144000,up,down
018260,삼성에스디에스,정보기술,2022,Q2,2022-08-08,2022-08-16,133000.0,133500,up,down
018260,삼성에스디에스,정보기술,2022,Q3,2022-11-11,2022-11-14,127000.0,128000,up,down
018260,삼성에스디에스,정보기술,2022,Q4,2023-03-06,2023-03-07,123600.0,123400,up,up
018260,삼성에스디에스,정보기술,2023,Q1,2023-05-11,2023-05-15,117300.0,117200,up,up
018260,삼성에스디에스,정보기술,2023,Q2,2023-08-07,2023-08-14,134600.0,137300,up,down
018260,삼성에스디에스,정보기술,2023,Q3,2023-11-07,2023-11-14,135700.0,143600,up,down
018260,삼성에스디에스,정보기술,2023,Q4,2024-03-05,2024-03-12,158500.0,160600,up,down
018260,삼성에스디에스,정보기술,2024,Q1,2024-05-09,2024-05-16,159100.0,161700,up,down
018260,삼성에스디에스,정보기술,2024,Q2,2024-08-08,2024-08-14,143800.0,142600,up,up
018260,삼성에스디에스,정보기술,2024,Q3,2024-11-13,2024-11-14,137300.0,139400,up,down
020150,일진머티리얼즈,정보기술,2016,Q1,2016-05-13,2016-05-16,14958.0,15636,up,down
020150,일진머티리얼즈,정보기술,2016,Q2,,2016-08-16,,17718,,
020150,일진머티리얼즈,정보기술,2016,Q3,2016-11-09,2016-11-14,14861.0,12441,down,up
020150,일진머티리얼즈,정보기술,2016,Q4,2017-03-28,2017-03-31,16072.0,16410,up,down
020150,일진머티리얼즈,정보기술,2017,Q1,2017-05-09,2017-05-15,17427.0,19412,up,down
020150,일진머티리얼즈,정보기술,2017,Q2,,2017-08-10,,36300,,
020150,일진머티리얼즈,정보기술,2017,Q3,2017-11-09,2017-11-14,33350.0,37200,up,down
020150,일진머티리얼즈,정보기술,2017,Q4,2018-03-27,2018-03-30,38700.0,37300,up,up
020150,일진머티리얼즈,정보기술,2018,Q1,2018-05-14,2018-05-15,33850.0,33400,up,up
020150,일진머티리얼즈,정보기술,2018,Q2,2018-08-10,2018-08-14,50400.0,48700,up,up
020150,일진머티리얼즈,정보기술,2018,Q3,2018-11-12,2018-11-14,46750.0,49000,up,down
020150,일진머티리얼즈,정보기술,2018,Q4,,2019-03-29,,37100,,
020150,일진머티리얼즈,정보기술,2019,Q1,2019-05-08,2019-05-15,37450.0,34350,down,up
020150,일진머티리얼즈,정보기술,2019,Q2,2019-08-06,2019-08-14,35600.0,39700,down,down
020150,일진머티리얼즈,정보기술,2019,Q3,2019-11-13,2019-11-14,40550.0,39950,up,up
020150,일진머티리얼즈,정보기술,2019,Q4,2020-03-26,2020-03-30,31050.0,32200,down,down
020150,일진머티리얼즈,정보기술,2020,Q1,2020-05-13,2020-05-15,39350.0,42850,up,down
020150,일진머티리얼즈,정보기술,2020,Q2,2020-08-09,2020-08-14,56000.0,54000,up,up
020150,일진머티리얼즈,정보기술,2020,Q3,2020-11-11,2020-11-16,47250.0,46100,up,up
020150,일진머티리얼즈,정보기술,2020,Q4,2020-03-26,2021-03-23,31050.0,62300,down,down
020150,일진머티리얼즈,정보기술,2021,Q1,2021-05-13,2021-05-17,65900.0,66100,up,down
020150,일진머티리얼즈,정보기술,2021,Q2,2021-08-11,2021-08-17,81500.0,75300,down,up
020150,일진머티리얼즈,정보기술,2021,Q3,2021-11-12,2021-11-15,107500.0,108500,up,down
020150,일진머티리얼즈,정보기술,2021,Q4,,2022-03-18,,86800,,
020150,일진머티리얼즈,정보기술,2022,Q1,2022-05-13,2022-05-16,77000.0,81500,up,down
020150,일진머티리얼즈,정보기술,2022,Q2,2022-08-09,2022-08-16,75800.0,77500,down,down
